review_id,platform,star_rating,review_text,app_version,review_date
AR-004723,ios,2,"For the price, the performance lags after every tap.",5.5.0,2026-05-06
AR-004724,ios,2,"I love how this fits perfectly, but the case hurts after an hour.",5.4.0,2025-07-01
AR-004725,ios,2,"Three weeks in, the pairing won't sync. Suppoort, can you help?",5.5.0,2026-04-03
AR-004726,android,2,"Three weeks in, the charging dies before lunch. Also, the case fit is uncomfortable. Hope the next patch sorts it out.",5.4.2,2025-10-21
AR-004727,ios,2,"Not gonna lie, the setup instructions are connfusing. Hope the next patch sorts it out.",5.3.2,2025-02-20
AR-004728,ios,1,"Not gonna lie, the microphone volume is too low. Also, the screen screen is hard to read. Would not recommend right now.",5.4.2,2025-10-21
AR-004729,android,1,"Since yesterday, the performance keeps crashing. Also, the power drain dies before lunch. Also, the account account linking fails.",5.4.2,2026-01-31
AR-004730,android,1,"I love how this was easy to set up, but the onboarding instructions are confusing.",5.4.2,2025-10-18
AR-004731,android,2,"I love how this fits perfectly, but the sync won't sync. Please fix this.",5.5.0,2026-03-16
AR-004732,ios,5,"Not gonna lie, the sync was easy to set up. Please fix this.",5.5.0,2026-02-09
AR-004733,ios,2,"I love how this made my routine easier, but the charge won't hold a charge. Also, the performance freezes every few mnutes.",5.4.0,2025-08-06
AR-004734,android,3,"I love how this works exactly as promised, but the sync drops the connection. Hope the next patch sorts it out.",5.4.2,2026-01-02
AR-004735,android,2,"I love how this was easy to set up, but the firmware keeps crashing!! Also, the microphone noise cancellation got worse. Also, the charge barely lasts 2 hours.",5.3.2,2025-01-26
AR-004736,ios,2,"Not gonna lie, the login account linking fails. Would not recommend right now. :/",5.5.0,2026-04-08
AR-004737,android,3,"I love how this was easy to set up, but the setup account linking fails. Also, the screen case scratches easily. Also, the screen stuttters constantly. Support, can you help?",5.4.0,2025-07-21
AR-004738,ios,2,"I love how this fits perfectly, but the wifi drops the connection. Hope the next patch sorts it out.",5.4.2,2025-11-28
AR-004739,android,5,"Quick update, the charge is surprisingly responsive. Support, can you help?",5.4.2,2025-12-14
AR-004740,android,2,"Three weeks in, the bluetooth refuses to pair. ???",5.4.2,2025-12-17
AR-004741,android,2,"Since yesterday, the audio audio cuts out. #notimpressed",5.3.2,2025-05-10
AR-004742,android,2,"I love how this has excellent sound, but the sync refuses to pair. Expected beter from Lumen.",5.5.0,2026-06-08
AR-004743,ios,2,"Since yesterday, the firmware feels premium. Hope the next paatch sorts it out.",5.3.2,2025-01-19
AR-004744,android,2,"For the price, the charge won't hold a charge. Also, the performance freezes every few minutes. Please fix this.",5.4.2,2026-01-23
AR-004745,android,5,"Three weeks in, the power drain has excellent sound. Would not recommend right now.",5.4.0,2025-08-31
AR-004746,android,1,"Not gonna lie, the app freezes every few minutes.",5.3.2,2025-01-04
AR-004747,ios,3,"Sadly, the installation account linking fails. ???",5.3.2,2025-01-06
AR-004748,ios,2,"Honestly, the bluetooth disconnects at random.",5.3.2,2025-04-08
AR-004749,ios,2,"Quick update, the screen screen is hard to read. Please fix this.",5.4.0,2025-08-16
AR-004750,android,1,"After the latest update, the power drain drains while idle. This is getting old.",5.3.2,2025-02-16
AR-004751,ios,2,"Honestly, the sound noise cancellation got worse. Expected better from Lumen.",5.4.0,2025-08-01
AR-004752,android,2,"Since yesterday, the app stutters constantly. Expected better from Lumen.",5.5.0,2026-04-21
AR-004753,ios,1,"After the latest update, the installation onboarding is broken. Hope the next patch sorts it out.",5.3.2,2025-06-02
AR-004754,ios,5,"Since yesterday, the pairing made my routine easier.",5.5.0,2026-03-24
AR-004755,android,5,"After the latest update, the fit is surprisingly responsive. Would not recommend right now.",5.4.0,2025-08-02
AR-004756,android,1,"Sadly, the login instructions are confusing.",5.4.2,2025-11-16
AR-004757,android,1,"Honestly, the fit fit is uncomfortable. Also, the shipping wrong item was shipped. Hope the next patch sorts it out.",5.4.2,2025-12-20
AR-004758,android,1,"Not gonna lie, the app became painfully slow.",5.4.0,2025-09-30
AR-004759,android,3,"Sadly, the wifi was easy to set up. Expected better from Lumen.",5.5.0,2026-05-15
AR-004760,android,2,"Honestly, the pairing drops the connection. Also, the audio sound crackles. Please fix this.",5.4.2,2025-10-27
AR-004761,ios,3,"Sadly, the audio fels premium.",5.4.2,2026-01-08
AR-004762,android,3,"Sadly, the charging has excellent sound.",5.3.2,2025-01-28
AR-004763,android,2,"Three weeks in, the firmware became painfully slow. Also, the battery needs charging twice a day. Would not recommend right now. ugh",5.4.0,2025-08-22
AR-004764,android,2,"For the price, the screen fit is uncomfortable. Hope the next patch sorts it out.",5.3.2,2025-05-22
AR-004765,android,2,"I love how this feels premium, but the sound sound crackles. Also, the performance keeps crashing. Expected better from Lumen.",5.3.2,2025-03-17
AR-004766,android,1,"I love how this made my routine easier, but the microphone noise cancellation got worse. Please fix this.",5.3.2,2025-01-19
AR-004767,android,4,"Not gonna lie, the setup wrks exactly as promised.",5.4.0,2025-07-21
AR-004768,ios,1,"Quick update, the battery won't hold a charge. Also, the microphone noise cancellation got worse. Also, the connection won't sync. Hope the next patch sorts it out.",5.3.2,2025-02-05
AR-004769,android,2,"For the price, the battery life barely lasts 4 hurs. Also, the screen freezes every few minutes.",5.4.0,2025-08-01
AR-004770,ios,2,"After the latest update, the sync won't sync. Support, can you help?",5.5.0,2026-06-20
AR-004771,ios,3,"Since yestterday, the performance keeps crashing. Support, can you help?",5.5.0,2026-06-26
AR-004772,android,2,"Honestly, the sync refuses to pair. Expected better from Lumen.",5.3.2,2025-04-12
AR-004773,android,1,"Honestly, the bluetooth drops the connection. Also, the performance keeps crashing. Hope the next patch sorts it out.",5.5.0,2026-02-09
AR-004774,android,1,"Not gonna lie, the bluetooth disconnects at random.",5.5.0,2026-05-31
AR-004775,android,4,"I love how this made my routine easier, but the design buttons feel cheap. Hope the next patch sorts it out.",5.3.2,2025-03-15
AR-004776,ios,1,"Three weeks in, the sound sound crackles. Also, the fit screen is hard to read. Hope the next patch sorts it out.",5.3.2,2025-04-07
AR-004777,ios,3,"Since yesterday, the noise cancellation sound crackles. Would not recommend right now.",5.5.0,2026-04-16
AR-004778,ios,3,"Not gonna lie, the charging drains while idle. Also, the login login never completes. Hope the next patch sorts it out.",5.4.0,2025-08-19
AR-004779,ios,5,"For the price, the sync looks fantastic. Expected better from Lumen.",5.5.0,2026-05-07
AR-004780,ios,3,"Sadly, the login instructions are confusing. Also, the screen hurts after an hour. Support, can you help?",5.4.0,2025-09-03
AR-004781,android,4,"I love how this feels premium, but the sound noise cancellation got worse.",5.3.2,2025-03-19
AR-004782,ios,3,"For the price, the fit case scratches easily. Support, can you help?",5.4.2,2025-10-23
AR-004783,android,2,"Quick update, the firmware keeps crashing.",5.5.0,2026-02-12
AR-004784,ios,2,"Honestly, the installation onboarding is broken.",5.4.0,2025-07-29
AR-004785,ios,2,"Three weeks in, the performance freezes every few minutes. Please fix this.",5.4.0,2025-08-13
AR-004786,android,3,"For the price, the design looks fantastic.",5.3.2,2025-01-20
AR-004787,android,3,"Honestly, the setup setup loops forever. Also, the charge drains while idle. Also, the noise cancellation sound crackles.",5.5.0,2026-04-27
AR-004788,ios,3,"I love how this is surprisingly responsive, but the buttons hurts after an hour. Also, the sound sound crackles. Would not recommend right now.",5.3.2,2025-06-07
AR-004789,ios,1,"Not gonna lie, the bluetooth won't sync!! Support, can you help?",5.5.0,2026-06-25
AR-004790,android,1,"Since yesterday, the account login never completes!! Also, the battery life barely lasts 5 hours. Also, the fit fit is uncomfortable. Would not recommend right now.",5.3.2,2025-02-27
AR-004791,ios,2,"I love how this is surprisingly responsive, but the firmware keeps crashing. Also, the login setup looops forever.",5.4.2,2026-01-17
AR-004792,android,2,"For the price, the onboarding instructions are confusing. Would not recommend right now.",5.5.0,2026-04-03
AR-004793,ios,2,"For the price, the firmware became painfully slow. Expected better from Lumen.",5.5.0,2026-03-10
AR-004794,ios,3,"After the latesst update, the connection disconnects at random. This is getting old.",5.3.2,2025-06-11
AR-004795,android,3,"Three weeks in, the charge feels premium. Support, can you help?",5.3.2,2025-04-19
AR-004796,android,5,"Since yesterday, the fit made my routine easier!! Hope the next patch sorts it out.",5.4.2,2025-11-12
AR-004797,android,2,"After the latest update, the screen keeps crashing. Also, the screen case scratches easily. Would not recommend right now.",5.4.0,2025-07-01
AR-004798,ios,3,"For the price, the pairing is surprisingly responsive. Please fix this.",5.4.2,2025-10-07
AR-004799,ios,3,"After the latest update, the charging barely lasts 2 hours.",5.4.2,2025-12-28
AR-004800,android,2,"For the price, the charge needs charging twice a day. Also, the sync forgets my device.",5.5.0,2026-02-11
AR-004801,android,5,"Quick update, the setup feeels premium... Hope the next patch sorts it out.",5.3.2,2025-05-13
AR-004802,ios,2,"Quick update, the pairing drops the connection.",5.4.0,2025-06-15
AR-004803,ios,1,"Since yesterday, the charging needs charging twice a day. Hope the next patch sorts it out.",5.3.2,2025-03-22
AR-004804,ios,2,"Since yesterday, the onboarding account linking fails. Support, can you help?",5.4.0,2025-08-25
AR-004805,android,3,"Not gonna lie, the wifi refusees to pair.",5.5.0,2026-05-05
AR-004806,android,5,"Since yesterday, the battery was easy to set up. Hope the next patch sorts it out. ugh",5.4.0,2025-09-03
AR-004807,ios,4,"Three weeks in, the interface feels premium. Hope the next patch sorts it out.",5.4.0,2025-07-25
AR-004808,android,2,"Since yesterday, the power drain won't hold a charge!! This is getting old.",5.5.0,2026-05-11
AR-004809,ios,1,"Amazing job, Lumen—now my audio audio cuts out. Hope the next patch sorts it out.",5.3.2,2025-03-14
AR-004810,android,4,"For the price, the installation login never completes. Hope the next patch sorts it out.",5.3.2,2025-02-17
AR-004811,ios,1,"Quick update, the microphone noise cancellation got worse. Also, the screen hurts after an hour. Also, the power drain needs charging twice a day. This is getting old.",5.5.0,2026-02-27
AR-004812,ios,5,"For the price, the power drain works exactly as promised... Please fix this. ugh",5.4.0,2025-07-11
AR-004813,android,2,"Three weeks in, the installation account linking fails. Also, the performance lags after every tap. Please fix this.",5.5.0,2026-02-28
AR-004814,ios,1,"Not gonna lie, the audio noise cancellation got worse... Hope the next patch sorts it out.",5.5.0,2026-03-03
AR-004815,android,3,"Three weeks in, the screen keeps crashing.",5.4.2,2025-10-11
AR-004816,ios,2,"Honestly, the volume noise cancellation got worse.",5.5.0,2026-05-31
AR-004817,android,2,"I love how this looks fantastic, but the onboarding setup loops forever. Would not recommend right now.",5.4.2,2025-11-07
AR-004818,android,1,"After the latest update, the firmware keeps crashing!! Also, the battery life needs charging twice a day. Also, the screen hurts after an hour. Hope the next patch sorts it out.",5.4.2,2025-12-20
AR-004819,ios,2,"Honestly, the sync drops the connection. Also, the sound microphone sounds muffled. Also, the app stutters constantly. Expected better from Lumen.",5.4.2,2026-01-04
AR-004820,android,2,"Snce yesterday, the interface keeps crashing.",5.3.2,2025-04-24
AR-004821,ios,1,"Sadly, the setup instructions are confusing. Would not recommend right now.",5.3.2,2025-03-29
AR-004822,android,2,"Three weeks in, the app became painfully slow. Please fix this.",5.4.0,2025-07-25
AR-004823,ios,5,"Honestly, the battery has excellent sound.",5.3.2,2025-01-08
AR-004824,android,1,"Since yesterday, the screen buttons feel cheap. This is getting old.",5.4.2,2025-10-08
AR-004825,ios,1,"Quick update, the battery needs charging twice a day. Also, the installation setup loops forever.",5.4.0,2025-06-18
AR-004826,android,4,"Love paying premium prices so the charging won't hold a charge. Support, can you help?",5.5.0,2026-04-28
AR-004827,android,3,"I love how this is surprisingly responsive, but the login login never completes. Please fix this.",5.5.0,2026-03-01
AR-004828,android,1,"Quick update, the setup onboarding is broken. This is getting old.",5.4.2,2026-01-17
AR-004829,android,1,"Sadly, the noise cancellation audio cuts out.",5.3.2,2025-04-28
AR-004830,ios,1,"Quick update, the volume noise cancellation got worse. Also, the battery drains while idle. Also, the pairing refuses to pair.",5.5.0,2026-04-23
AR-004831,ios,1,"After the latest update, the volume sound crackles. Also, the wifi disconnects at random. Support, can you help?",5.5.0,2026-06-17
AR-004832,android,4,"For the price, the battery is surprisingly responsive.",5.4.2,2025-12-16
AR-004833,android,2,"Sadly, the charging won't hold a charge. smh",5.4.2,2026-01-22
AR-004834,android,4,"Quick update, the buttons fit is uncomfortable. Hope the next patch sorts it out.",5.4.2,2026-01-08
AR-004835,android,4,"Three weeks in, the fit has excelent sound.",5.4.0,2025-09-23
