record_id,source,date,product_sku,star_rating,text,clean_text,vader_base_compound,vader_compound,vader_sentiment,topic,month,severity,period,analysis_sentiment,simulated_post_fix_sentiment
ST-017706,support_tickets,2026-01-20,UNSPECIFIED,,"I love how this has excellent sound, but the volume microphone sounds muffled. Also, the power drain needs charging twice a day. Please fix this.",i love has excellent sound volume microphone sounds muffled also power drain needs charging twice day please fix,0.7845,0.44449999999999995,positive,Battery & charging,2026-01-01,0.0,before,0.44449999999999995,
ST-017708,support_tickets,2025-11-28,UNSPECIFIED,,"Three weeks in, the power drain drains while idle.",three weeks power drain drains while idle,0.0,-0.34,negative,Battery & charging,2025-11-01,0.34,before,-0.34,
ST-017719,support_tickets,2025-12-09,UNSPECIFIED,,"I love how this has excellent sound, but the charge needs charging twice a day. Support, can you help?",i love has excellent sound charge needs charging twice day support can you help,0.9011,0.9011,positive,Battery & charging,2025-12-01,0.0,before,0.9011,
ST-017738,support_tickets,2025-12-31,UNSPECIFIED,,"Three weeks in, the power drain barely lasts 5 hours. This is getting old.",three weeks power drain barely lasts hours getting old,0.0,-0.34,negative,Battery & charging,2025-12-01,0.34,before,-0.34,
ST-017774,support_tickets,2025-12-26,UNSPECIFIED,,"Quick update, the power drain won't hold a charge. Please fix this.",quick update power drain will not hold_NEG charge_NEG please fix,0.3182,-0.02180000000000004,neutral,Battery & charging,2025-12-01,0.02180000000000004,before,-0.02180000000000004,
ST-017795,support_tickets,2026-01-04,UNSPECIFIED,,"Three weeks in, the onboarding setup loops forever. Also, the battery life won't hold a charge.",three weeks onboarding setup loops forever also battery life will not hold_NEG charge_NEG,0.0,-0.68,negative,Battery & charging,2026-01-01,0.68,before,-0.68,
ST-017799,support_tickets,2025-11-26,UNSPECIFIED,,"Sadly, the battery life works exactly as promised. Please fix this.",sadly battery life works exactly as promised please fix,0.25,0.25,positive,Battery & charging,2025-11-01,0.0,before,0.25,
ST-017805,support_tickets,2026-01-29,UNSPECIFIED,,"I love how this is surprisingly responsive, but the replacement replacement never came. Also, the charging barely lasts 5 hours.",i love surprisingly responsive replacement replacement not came_NEG also charging barely lasts hours,0.6059,0.26589999999999997,positive,Battery & charging,2026-01-01,0.0,before,0.26589999999999997,
ST-017841,support_tickets,2026-01-02,UNSPECIFIED,,"For the price, the battery life drains while idle... Also, the account account linking fails. Would not recommend right now.",price battery life drains while idle also account account linking fails would not recommend_NEG right_NEG now_NEG,-0.6007,-1.0,negative,Battery & charging,2026-01-01,1.0,before,-1.0,
ST-017856,support_tickets,2025-12-17,UNSPECIFIED,,"After the latest update, the login setup loops forever!! Also, the battery dies before lunch.",latest update login setup loops forever also battery dies before lunch,0.0,-1.0,negative,Battery & charging,2025-12-01,1.0,before,-1.0,
ST-017879,support_tickets,2025-12-06,UNSPECIFIED,,"Since yesterday, the delivery replacement never came. Also, the charging dies before lunch. Expected better from Lumen.",since yesterday delivery replacement not came_NEG also charging dies before lunch expected better from lumen,0.4404,0.10039999999999999,positive,Battery & charging,2025-12-01,0.0,before,0.10039999999999999,
ST-017880,support_tickets,2025-12-08,UNSPECIFIED,,"After the latest update, the battery life won't hold a charge. Also, the buttons fit is uncomfortable.",latest update battery life will not hold_NEG charge_NEG also buttons fit uncomfortable,-0.0258,-1.0,negative,Battery & charging,2025-12-01,1.0,before,-1.0,
ST-017883,support_tickets,2026-01-22,UNSPECIFIED,,"I love how this made my routine easier, but the interface stutters constantly. Also, the battery barely lasts 6 hours. Hope the next patch sorts it out.",i love made routine easier interface stutters constantly also battery barely lasts hours hope next patch sorts out,0.705,0.02499999999999991,neutral,Battery & charging,2026-01-01,0.0,before,0.02499999999999991,
ST-017896,support_tickets,2026-01-27,UNSPECIFIED,,"Honestly, the battery life needs charginng twice a day. Also, the bluetooth disconnects at random. Also, the account instructions are confusing.",honestly battery life needs charginng twice day also bluetooth disconnects at random also account instructions confusing,0.2732,-0.40680000000000005,negative,Battery & charging,2026-01-01,0.40680000000000005,before,-0.40680000000000005,
ST-017962,support_tickets,2025-12-06,UNSPECIFIED,,"Sadly, the setup onboarding is broken. Also, the power drain barely lasts 5 hours. Please fix this.",sadly setup onboarding broken also power drain barely lasts hours please fix,-0.5574,-1.0,negative,Battery & charging,2025-12-01,1.0,before,-1.0,
ST-017975,support_tickets,2025-11-21,UNSPECIFIED,,"Not gonna lie, the charge drains while idle. Please fix this.",not gonna_NEG lie_NEG charge drains while idle please fix,0.3182,-0.02180000000000004,neutral,Battery & charging,2025-11-01,0.02180000000000004,before,-0.02180000000000004,
ST-017983,support_tickets,2025-12-30,UNSPECIFIED,,"For the price, the charging drains while idle. Also, the onboarding onboarding is broken. Also, the microphone audio cuts out. This is getting old.",price charging drains while idle also onboarding onboarding broken also microphone audio cuts out getting old,-0.6486,-1.0,negative,Battery & charging,2025-12-01,1.0,before,-1.0,
AR-000004,app_store_reviews,2025-11-13,LUMEN-APP,1.0,"After the latest update, the bluetooth refuses to pair. Also, the charge drains while idle. Also, the screen keeps crashing. This is getting old.",latest update bluetooth refuses pair also charge drains while idle also screen keeps crashing getting old,0.0,-1.0,negative,Battery & charging,2025-11-01,1.0,before,-1.0,
AR-000008,app_store_reviews,2025-11-29,LUMEN-APP,2.0,"Quick update, the setup setup loops forever. Also, the battery barely lasts 6 hours. Support, can you help?",quick update setup setup loops forever also battery barely lasts hours support can you help,0.6597,-0.020300000000000096,neutral,Battery & charging,2025-11-01,0.020300000000000096,before,-0.020300000000000096,
AR-000048,app_store_reviews,2025-11-11,LUMEN-APP,1.0,"Honestly, the battery won't hold a charge. Also, the sync forgets my device. Please fix this.",honestly battery will not hold_NEG charge_NEG also sync forgets device please fix,0.6486,-0.031400000000000095,neutral,Battery & charging,2025-11-01,0.031400000000000095,before,-0.031400000000000095,
AR-000052,app_store_reviews,2025-12-25,LUMEN-APP,3.0,"I love how this fits perfectly, but the battery won't hold a charge. Hope the next patch sorts it out. ???",i love fits perfectly battery will not hold_NEG charge_NEG hope next patch sorts out,0.8621,0.5221,positive,Battery & charging,2025-12-01,0.0,before,0.5221,
AR-000105,app_store_reviews,2025-11-25,LUMEN-APP,5.0,"Honestly, the charge works exactly as promised. Support, can you help?",honestly charge works exactly as promised support can you help,0.872,0.872,positive,Battery & charging,2025-11-01,0.0,before,0.872,
AR-000128,app_store_reviews,2026-01-19,LUMEN-APP,1.0,"After the latest update, the microphone audio cuts out. Also, the charge drains while idle. This is getting old.",latest update microphone audio cuts out also charge drains while idle getting old,-0.296,-1.0,negative,Battery & charging,2026-01-01,1.0,before,-1.0,
AR-000130,app_store_reviews,2026-01-04,LUMEN-APP,1.0,"I love how this fels premium, but the charge barely lasts 2 hours. Also, the onboarding instructions are confusing. Please fix this.",i love fels premium charge barely lasts hours also onboarding instructions confusing please fix,0.4939,-0.18610000000000004,negative,Battery & charging,2026-01-01,0.18610000000000004,before,-0.18610000000000004,
AR-000133,app_store_reviews,2026-01-22,LUMEN-APP,4.0,"I love how this has excellent sound, but the battery life dies before lunch. Would not recommend right now.",i love has excellent sound battery life dies before lunch would not recommend_NEG right_NEG now_NEG,0.3149,-0.02510000000000001,neutral,Battery & charging,2026-01-01,0.02510000000000001,before,-0.02510000000000001,
AR-000206,app_store_reviews,2025-12-06,LUMEN-APP,2.0,"Not gonna lie, the power drain barely lasts 4 hours. Would not recommend right now.",not gonna_NEG lie_NEG power drain barely lasts hours would not recommend_NEG right_NEG now_NEG,-0.2755,-0.6155,negative,Battery & charging,2025-12-01,0.6155,before,-0.6155,
AR-000222,app_store_reviews,2025-11-08,LUMEN-APP,2.0,"Not gonna lie, the charge drains while idle. Also, the design hurts after an hour. ???",not gonna_NEG lie_NEG charge drains while idle also design hurts hour,-0.5632,-1.0,negative,Battery & charging,2025-11-01,1.0,before,-1.0,
AR-000236,app_store_reviews,2025-12-27,LUMEN-APP,2.0,"For the price, the charge needs charging twice a day.",price charge needs charging twice day,0.0,0.0,neutral,Battery & charging,2025-12-01,-0.0,before,0.0,
AR-000252,app_store_reviews,2025-12-21,LUMEN-APP,1.0,"I love how this made my routine easier, but the app keeps crashing. Also, the battery drains while idle. Also, the login settup loops forever.",i love made routine easier app keeps crashing also battery drains while idle also login settup loops forever,0.5423,-0.4777,negative,Battery & charging,2025-12-01,0.4777,before,-0.4777,
AR-000257,app_store_reviews,2026-01-31,LUMEN-APP,3.0,"Quick update, the charge drains while idle. Also, the connection forgets my device. Support, can you help?",quick update charge drains while idle also connection forgets device support can you help,0.6597,-0.020300000000000096,neutral,Battery & charging,2026-01-01,0.020300000000000096,before,-0.020300000000000096,
AR-000292,app_store_reviews,2026-01-06,LUMEN-APP,1.0,"Sadly, the battery life barely lasts 2 hours.",sadly battery life barely lasts hours,-0.4215,-0.7615000000000001,negative,Battery & charging,2026-01-01,0.7615000000000001,before,-0.7615000000000001,
AR-000336,app_store_reviews,2025-11-22,LUMEN-APP,4.0,"Not gonna lie, the charging fits perfectly.",not gonna_NEG lie_NEG charging fits perfectly,0.6369,0.6369,positive,Battery & charging,2025-11-01,0.0,before,0.6369,
AR-000351,app_store_reviews,2025-11-17,LUMEN-APP,4.0,"For the price, the charging made my routine easier. Please fix this.",price charging made routine easier please fix,0.6249,0.6249,positive,Battery & charging,2025-11-01,0.0,before,0.6249,
AR-000365,app_store_reviews,2026-01-18,LUMEN-APP,3.0,"I love how this has excellent sound, but the power drain needs charging twice a day. This is getting old.",i love has excellent sound power drain needs charging twice day getting old,0.6059,0.6059,positive,Battery & charging,2026-01-01,0.0,before,0.6059,
AR-000370,app_store_reviews,2026-01-09,LUMEN-APP,1.0,"Since yesterday, the pairing refuses to pair. Also, the power drain barely lasts 5 hours.",since yesterday pairing refuses pair also power drain barely lasts hours,0.0,-0.68,negative,Battery & charging,2026-01-01,0.68,before,-0.68,
AR-000386,app_store_reviews,2026-01-24,LUMEN-APP,1.0,"Quick update, the battery needs charging twice a day. Expected better from Lumen. ugh",quick update battery needs charging twice day expected better from lumen ugh,0.0258,0.0258,neutral,Battery & charging,2026-01-01,0.0,before,0.0258,
AR-000409,app_store_reviews,2026-01-08,LUMEN-APP,4.0,"Sadly, the power drain feels premium. Expected better from Lumen.",sadly power drain feels premium expected better from lumen,0.0258,0.0258,neutral,Battery & charging,2026-01-01,0.0,before,0.0258,
AR-000507,app_store_reviews,2025-12-03,LUMEN-APP,1.0,"Since yesterday, the battery life barely lasts 2 hours. Also, the bluetooth disconnects at random. This is getting old.",since yesterday battery life barely lasts hours also bluetooth disconnects at random getting old,0.0,-0.68,negative,Battery & charging,2025-12-01,0.68,before,-0.68,
AR-000512,app_store_reviews,2026-01-06,LUMEN-APP,3.0,"Three weeks in, the battery life was easy to set up. Would not recommend right now.",three weeks battery life easy set up would not recommend_NEG right_NEG now_NEG,0.1999,0.1999,positive,Battery & charging,2026-01-01,0.0,before,0.1999,
AR-000532,app_store_reviews,2026-01-14,LUMEN-APP,2.0,"For the price, the charge drains while idle. Hope the next patch sorts it out.",price charge drains while idle hope next patch sorts out,0.4404,0.10039999999999999,positive,Battery & charging,2026-01-01,0.0,before,0.10039999999999999,
AR-000549,app_store_reviews,2025-12-12,LUMEN-APP,2.0,"Sadly, the battery life dies before lunch.",sadly battery life dies before lunch,-0.4215,-0.7615000000000001,negative,Battery & charging,2025-12-01,0.7615000000000001,before,-0.7615000000000001,
AR-000613,app_store_reviews,2025-12-30,LUMEN-APP,2.0,"Not gonna lie, the charging drains while idle. #notimpressed",not gonna_NEG lie_NEG charging drains while idle notimpressed,0.0,-0.34,negative,Battery & charging,2025-12-01,0.34,before,-0.34,
